,timestamp,tvlUSD,tvlETH,BTC,ETH,DAI
62,1619654400,68285919505,24837565.745826203,136864.70633316,10814767.161560154,2182511484.998682
63,1619568000,67066409878,25152890.61000994,133614.69325438002,10863504.674364157,2200551520.759373
64,1619481600,64093029117,25280852.746485546,132056.79328304005,10842839.943325158,2166097335.63447
65,1619395200,58603048673,25249051.56096511,133478.38427655003,10688524.097998157,2101934961.543152
66,1619308800,56858484862,25610891.83861916,131572.32876904003,10704025.301162155,2075373941.0305784
67,1619222400,59719858199,25218789.22455839,133148.40242099,10777748.27855316,2044907402.2631505
68,1619136000,61542772216,25593234.864117447,133011.65650118003,10969705.141046157,2065840858.5114648
69,1619049600,60987845142,25842526.26801923,133620.78102323,10998047.249890152,2039025442.1031308
70,1618963200,60999240759,26138312.283445664,133843.23625086,11005860.419813154,2018026759.0983753
71,1618876800,58685146291,27108807.414541755,134089.21910620006,11055329.522742152,2037927277.558007
72,1618790400,60697230834,27026034.709779684,133813.51477532004,11044209.163281154,2076503721.9306715
73,1618704000,63435206176,27281143.52754986,134914.6380019,11026451.259276155,2118631630.3961372
74,1618617600,64960333241,26744313.668102138,136615.45213225004,10947905.23006816,2085956153.4426522
75,1618531200,65574492091,26062579.327435166,136968.40805609003,10763243.460706156,1955423521.204664
76,1618444800,62765453383,25805192.40506849,136724.72238673002,10749361.52401916,1927175678.3590364
77,1618358400,60222591122,26188289.75560966,132166.29087228002,10806410.442490155,1874825280.88074
78,1618272000,57386969512,26839543.30238758,132195.08105819003,10876768.685046157,1916304632.7271307
79,1618185600,56537963984,26303456.225546077,132536.25272975,10800570.512347158,1783923649.7215948
80,1618099200,56604165102,26534860.82036377,133074.03436955996,10836295.97759616,1814418881.1840749
81,1618012800,55562562918,26885978.37897997,134145.54166144997,10811001.593511155,1795767382.0303073
82,1617926400,55965110536,26904362.92382762,131910.4035393,10874855.693617154,1807779081.2750854
83,1617840000,53537994734,27297337.331042316,157666.15939337,10807688.341867156,1865013191.4674003
84,1617753600,56437213335,26718496.6718585,131314.35625701,10890733.198557153,1893872824.534198
85,1617667200,56396439205,26799041.638551235,130040.90310348003,10869669.814455157,1906076335.455431
86,1617580800,54933844019,26484607.90239998,129803.84849462,10846362.237358157,1853712865.5401459
87,1617494400,52934951243,26330556.72652209,84026.63255653002,10822479.174789159,1859820785.7887375
88,1617408000,52821437573,24733074.353127368,132963.02376035,9682020.009203158,1837409500.5527146
89,1617321600,50077936126,25444166.413129076,134559.92537931007,9728895.743568158,1750233709.59678
90,1617235200,48920860454,25517758.55262815,134441.37113514,9735445.386529157,1695966957.292416
91,1617148800,48222630363,26197842.334207993,135196.21210153,9814735.892388156,1718443323.2814631
92,1617062400,46503280325,25592031.43745528,124430.16392252005,9745910.026001155,1683569808.6060483
93,1616976000,43798266545,25967762.264027882,127293.89340069002,9300189.829246156,1624769463.3028665
94,1616889600,44046384770,25710007.45388745,128723.58226603005,9260056.268671157,1552212900.4422352
95,1616803200,44386858428,26123285.697974853,128447.07357252002,9213883.256491158,1560990430.3680203
96,1616716800,41669343285,26233367.509018447,128179.14650307003,9283997.248137156,1523925030.11387
97,1616630400,41303552336,26068398.31106454,128213.48323261007,9249735.789499158,1475072139.1273966
98,1616544000,43214541040,25872322.959947318,128224.63207029004,9208489.251830155,1504551467.5929453
99,1616457600,43757166147,25960787.030038398,128925.64896713,9290474.839575155,1519834094.016261
100,1616371200,45924990744,25728286.131092433,130000.35547595005,9230749.035721157,1511517994.0324066
101,1616284800,46932393429,26008962.98026567,132124.16859049004,9305683.088622155,1533900176.9575424
102,1616198400,46318512558,25589066.04533475,129235.23087259004,9142521.010104153,1550196111.5364375
103,1616112000,45034833924,25347460.980469406,131012.48522071005,9179819.980418155,1545213813.694302
104,1616025600,45932490783,25188224.626967978,131101.98932310002,9144772.28897216,1552096198.633703
105,1615939200,44779790964,24810397.90124551,130633.00061895003,9082831.781193156,1535041569.6877174
106,1615852800,44484618368,24827746.57342346,129382.42397376998,8985131.107610155,1492738307.4144142
107,1615766400,46214690783,24992802.404927734,129159.39685304,8958656.311142158,1485636989.2163632
108,1615680000,47460906383,24697997.233106963,128063.10707660997,8899888.986196155,1489364591.7362585
109,1615593600,44184764979,25007083.054972302,125897.21908732997,8907802.895791154,1476545898.8268673
110,1615507200,43368425404,23738676.455873575,120112.80759773,8701395.675049154,1464182714.743716
111,1615420800,42891709087,23872892.120979365,120618.40966469994,8694951.35709416,1486104459.9326878
112,1615334400,44203905160,23630111.917718876,121833.64803987995,8674113.078361157,1683452761.5645945
113,1615248000,42696220638,23319544.621283293,120823.25778870002,8624010.392294157,1706425018.7370944
114,1615161600,40818468181,23661782.746887106,120684.88002222,8684174.922643157,1673054547.362329
115,1615075200,42593606660,25792266.402649853,138518.48855460002,8899597.761666154,1703543722.0380273
116,1614988800,41408247547,27082091.803739723,138882.15863987,8953966.369599156,1648901335.5526638
117,1614902400,41328798459,26841065.13937237,139742.46902104997,8919775.013014156,1664587106.1379926
118,1614816000,42394295078,26978849.98504509,139084.10788474005,8853340.853269156,1659474278.1819234
119,1614729600,40148857601,26941021.708438184,138713.30262245997,8899033.307042155,1640901590.086732
120,1614643200,40259699157,25632345.101422336,137491.33805531997,8755240.353951158,1605619208.2880888
121,1614556800,37266195379,26248235.884233963,138007.21667305,8855205.017693158,1500444138.553144
122,1614470400,37814117810,25881467.30775812,138240.93219507998,8847907.924560158,1436308603.9221332
123,1614384000,37264021822,25784146.344872437,176079.14655328,8775062.890537677,1434424354.0769806
124,1614297600,38010870673,25755065.299554158,139297.03822998,8839523.09358767,1438955191.585106
125,1614211200,40339800210,24827395.33237732,138295.78675638002,8763261.000993673,1467064439.173965
126,1614124800,38699276720,24544476.894780237,138073.31567228003,8709761.027691673,1396221734.1792407
127,1614038400,43648599740,24531056.662095632,138787.88875808002,8724189.407748671,1553318841.7686198
128,1613952000,46725581046,24118047.170132715,152114.60383082004,8663072.469999675,1766756154.6687696
129,1613865600,46332449282,24128593.59660041,154853.60598357004,8665662.593197674,1762015113.117912
130,1613779200,46037865804,23515461.879587483,154717.84607518004,8580712.801908672,1751513733.099953
131,1613692800,45600902906,23489395.420688804,157519.55120899001,8583375.776067674,1777224966.3828943
132,1613606400,44819720903,24207902.402441338,153040.81881899995,8663781.306377675,1560331219.1184723
133,1613520000,43569527973,24435256.229739886,153162.03415958997,8651067.42309067,1529824920.186795
134,1613433600,43591258801,24495801.61221439,154181.80959489002,8687022.09948267,1417437972.6207845
135,1613347200,44025943596,24397727.691173792,153669.1714219,8640372.130874673,1328812747.1294086
136,1613260800,44391282200,24430413.14218101,154154.16094603,8703305.384364674,1358199797.0112092
137,1613174400,45431413701,24612066.58052982,154489.03302525004,8697947.32105667,1376913990.3166754
138,1613088000,44169339315,24703348.06962007,152387.93104672,8719036.860300671,1326596819.70321
139,1613001600,42258542143,24238320.433505785,154844.79417142004,8682438.462655064,1270562812.0056646
140,1612915200,42652873502,24048620.32915918,152360.48482713004,8797396.932260066,1393534956.1462371
141,1612828800,40853413340,23349077.168396503,147393.79301657007,8651881.601982065,1350114440.2228336
142,1612742400,37583049384,23273255.504501935,146046.67337410012,8628307.372329248,1314417610.597304
143,1612656000,38119373835,22699020.945728682,147054.14779848006,8475890.67260425,1256116367.1441386
144,1612569600,39002973493,22675092.724175617,145683.03592773006,8548694.980850246,1277735227.4531736
145,1612483200,35993681188,22522373.766839985,145902.30017021004,8366329.355298249,1119059010.7352138
146,1612396800,35081414385,21080553.78389097,143725.25147923,8158060.189520245,1100186151.2357721
147,1612310400,32461067532,21437625.911861636,141865.88839953006,8112545.772652244,1061345207.4210007
148,1612224000,30792124032,22391015.148342054,139340.30142499,8207621.552548248,1195683774.3793256
149,1612137600,29753533450,22641412.846619792,138156.47667712005,8187607.283050246,1229169471.442075
150,1612051200,30250211933,21952098.992750403,138212.42845534004,7955605.2710042475,1112624483.705086
151,1611964800,29448315282,21339822.80919151,136414.3954738001,7768003.979308247,1060591850.2513319
152,1611878400,28760451909,21620661.0202747,134670.22812521,7762984.187022246,1089734414.0496202
153,1611792000,26628507203,21331646.147992082,133861.43701994,7708584.565055247,1056331953.4507437
154,1611705600,28380055634,20785919.825685725,133905.79925469,7665280.05861125,1153260396.3427434
155,1611619200,27588215555,20898421.764095414,130478.28366135998,7686378.620314248,1124027468.6308682
156,1611532800,28136588550,20297786.414560772,127552.69982063,7623901.908060247,1094193871.2660427
157,1611446400,25618067598,20765737.6753913,125250.94419922007,7585994.185423245,969514557.7824912
158,1611360000,25068832255,20264519.88149513,124536.43126782004,7537073.59820625,930492165.1702089
159,1611273600,22959874713,20570230.980047833,124723.60996638003,7492044.455052251,892474417.2262728
160,1611187200,26581730320,19296381.488875173,125723.12432317005,7444720.61755125,901678222.6787485
161,1611100800,26262364480,19139572.55402106,123917.44563798,7412939.288199247,887653765.9363391
162,1611014400,25602266027,20346548.964086745,125869.38015620997,7584330.972771247,876992318.8624861
163,1610928000,25110714011,20371490.468425486,123883.96676492992,7511851.738642247,861486514.2785242
164,1610841600,24612601624,20015289.726679087,123547.1931526,7441837.308624247,853712757.142025
165,1610755200,23483980480,20030518.743442986,121521.67267559997,7301900.345763249,629058511.7402108
166,1610668800,24325774249,19848053.401599217,116514.83536434997,7205494.356227247,661332412.4342821
167,1610582400,23420840402,20723473.1383167,121119.80549747,7115170.492003248,731166763.6562035
168,1610496000,21522971275,20503730.81613017,120155.53787557995,7097819.423622244,714776971.3683405
169,1610409600,21597307185,19855576.053579967,120238.94381691996,7033908.065977248,716207709.8604336
170,1610323200,23948633988,19056156.395117525,119688.54790223998,6949161.514140247,768707785.4601347
171,1610236800,24203581284,18917915.651086453,116653.57519648,6977905.467813245,785041578.8132935
172,1610150400,22989177499,18891591.33782562,118393.22870073,6938278.375782247,813313000.2457799
173,1610064000,22785711590,18505861.09464212,119026.46455959002,6878037.152962246,776575778.2011323
174,1609977600,22481320784,18590204.979699172,120186.63203132,6943066.182721246,767032369.6210594
175,1609891200,21224423151,19286338.9499223,120086.63376566002,7067216.32090325,755407351.7854999
176,1609804800,19544476442,18867510.17685446,120656.34730915002,7062466.993258246,729830485.7685416
177,1609718400,18985019810,19472014.902716946,119180.84847506999,7260745.922272247,530198877.6040603
178,1609632000,16806252475,21786407.325546727,119221.18225386996,7409145.047462246,520945093.438691
179,1609545600,16109989101,22086328.81506971,118678.20433949004,7452414.258507247,536147663.7343524
180,1609459200,15814852703,21448230.423815012,119403.24776899995,7367046.128770249,563957627.7550013
181,1609372800,15737832122,20924629.210764233,122214.13318164002,7345476.433975244,579653859.2108344
182,1609286400,16488620304,22543299.751168966,125059.79249707995,7406506.626922246,655991607.1533059
183,1609200000,16227802056,22255780.094630733,124930.29615991001,7379243.610995246,653352292.0389088
184,1609113600,15784165539,23107007.18646152,125886.8077461,7402310.887892245,671839911.5809016
185,1609027200,15501596502,24385465.402947973,125347.13097243,7471022.880464245,730828865.3703282
186,1608940800,15365352099,24544506.723427366,125666.64071555,7452764.898416247,967816043.1129259
187,1608854400,15035266239,24551381.84030046,127935.32911456996,7451393.29676425,949364475.3828492
188,1608768000,14687927270,22685458.978160806,126827.31011091995,7398658.845393247,997441651.3221288
189,1608681600,15368966531,24426590.58630938,126835.71967041995,7418463.134251246,1004484360.343443
190,1608595200,14836024860,24472197.24861441,126739.34381728995,7431517.8626552485,1009699441.1333156
191,1608508800,15163593351,23975197.797523998,126507.84614241995,7402936.160506246,1005101252.1687539
192,1608422400,15489322444,23833760.24250257,123286.89797341998,7318490.807998246,1055866886.2492753
193,1608336000,14963782798,23295010.271498848,115669.53888892996,7288061.934658247,1022473114.9190469
194,1608249600,14730830256,23035998.961640116,116154.84134805998,7243839.742315246,1030419341.7910225
195,1608163200,14631448576,23141139.981337085,116271.58616575996,7242790.927434248,1060400327.6646607
196,1608076800,14151152759,24089118.66371607,128003.73360151998,7249090.909183249,1051576681.3071256
197,1607990400,13968360471,23870194.591407772,126940.97966951998,7190628.987151251,1048829594.8481709
198,1607904000,13811642763,23404803.70602589,125495.74761652,7189392.248166248,1049063401.4965125
199,1607817600,13442842397,23564090.585121304,124619.16257057998,7139489.784473247,1072052690.1496416
200,1607731200,13010968093,23826120.885218285,125195.16427604998,7132605.373314248,1020471285.1054817
201,1607644800,13245022817,23591163.467155885,123079.68198602,7084606.850248248,1037693063.3356951
202,1607558400,13491822180,23552102.958889764,122537.49538632,7114901.1433862485,1036412672.3706726
203,1607472000,13206992157,23658269.12618228,123061.38564070001,7125336.869701246,1027807529.7445468
204,1607385600,13830529951,23420934.00900901,123968.62550884997,7114445.069472248,1021671863.3705912
205,1607299200,13658977740,22941613.322583888,164220.1266564399,6905807.75132125,1009501271.968805
206,1607212800,13515960243,22759889.270017687,121260.51104348998,6856782.747696248,993569990.8254552
207,1607126400,12925793471,22640684.995883763,122487.95163150998,6802153.793257249,979490819.1348529
208,1607040000,13589855606,22155326.311156042,118705.96057952,6818577.7239252515,1014913003.1639247
209,1606953600,13288742474,22342657.622274157,117890.93955787997,6846483.564096249,978917951.3085734
210,1606867200,12892423029,22018757.73500478,117115.13418282998,6830063.281088249,1021793119.9732943
211,1606780800,13286884440,21668462.368923176,117493.62971826998,6820576.62300225,1040929723.3568994
212,1606694400,12483342175,21568371.70427451,118070.46910942998,6818482.550781248,1041458038.4801664
213,1606608000,12000197336,22230409.46999871,119021.65657599004,6896836.492809247,1035908571.4876838
214,1606521600,11591279343,22159244.76285152,120550.13491599003,7270809.89070725,1016406416.1604335
215,1606435200,11677131795,22498423.557859026,120663.44478299,7411809.57148125,1013534232.7115467
216,1606348800,12396523580,21713621.376399077,120732.95848317999,7489585.67428825,1034868122.9979255
217,1606262400,12777625690,21248940.99745563,118226.06139197,7471228.58019125,1030563726.6816272
218,1606176000,12837626727,21202746.175698224,117420.29319088996,7619142.550703248,1017172683.4215887
219,1606089600,12945890457,23111883.559467282,99059.80913643994,7697666.84111825,1013959431.3810778
220,1606003200,12877302945,23482444.55487071,98395.63842359997,7146684.273144246,1018891917.2349972
221,1605916800,12734153734,25272696.794808187,99961.2104036,7144729.816012248,1068668357.9147606
222,1605830400,12225997705,26062668.31166062,99195.38030669998,7176184.470823747,1055897436.8445233
223,1605744000,12345047372,25888200.671056494,100059.77711796,7177190.109024749,1089002183.1230109
224,1605657600,12268874201,25702051.327118464,100434.42108140998,7187005.02701044,1085127963.714164
225,1605571200,12612705878,27653378.37754878,131693.55111836,8678607.605817452,1087047844.986071
226,1605484800,12353424878,27744295.193819348,135714.17752175,8948680.186178837,1097321945.5678966
227,1605398400,12625885482,27547586.852268007,136761.95242032,9070134.60545065,1098506984.198978
228,1605312000,12836389313,27086133.04846911,137056.11797666,9063014.439212903,1116149260.5306244
229,1605225600,12419194966,26913414.164048113,135874.71624589,9033048.33764508,1107248981.7453835
230,1605139200,12505675817,27032869.62452173,135570.61807666998,9047812.455226116,1113685980.7426353
231,1605052800,12290885765,27460143.80348086,135481.20084627002,8901714.960205458,1043610417.6370678
232,1604966400,11877771663,26782501.664073594,135784.79034346002,8885764.045163311,1006683510.7026587
233,1604880000,11659920103,25786584.919388734,135176.20798528,8684475.230456585,936881256.589829
234,1604793600,11244805824,25789064.568951678,134855.15477970004,8734922.156872498,940256717.8019948
235,1604707200,11584085467,25436049.068991262,134015.48701242,8838611.869458199,957356345.7206569
236,1604620800,11010220370,26643646.234633632,131926.46358812,8948696.489130585,948832795.7303424
237,1604534400,10642037858,26655072.906700067,133248.80909753998,8988453.243367225,937381875.4515386
238,1604448000,10429602388,27075810.97611631,132964.45057890002,9028304.826776626,940871704.011511
239,1604361600,10402503154,27108912.917937096,133785.37514930998,9114656.315450452,927144757.6137501
240,1604275200,10656429358,27115596.33078881,135008.24761581002,9176449.254032826,907567365.4329331
241,1604188800,10567764890,27418117.141893473,134112.92252654003,9234074.153211555,890268920.1363866
242,1604102400,10467801730,27475266.35869707,131029.00084217,9136543.683200547,893166668.6006894
243,1604016000,10546773514,27409167.37441202,131263.03852134,9152296.26973131,901375596.5812548
244,1603929600,10775160325,27768884.686751015,132526.48988627997,9171990.87486765,963095461.0881958
245,1603843200,11063151012,27575152.073778674,129654.61139939996,9232196.424682362,1003175811.601463
246,1603756800,10853489455,27598762.79052027,126711.51619025004,9266694.115423411,1033527495.6675903
247,1603670400,12169768021,29968892.880713172,138670.72095935998,9446396.38309097,1081699256.5228348
248,1603584000,12195431601,29797282.05873729,137564.66780105003,9332040.219887994,1089899950.9068773
249,1603497600,12072037147,29562965.9532264,134524.73112142005,9200505.613101704,1093348565.2934172
250,1603411200,12102933213,29322672.835857056,138454.6196181303,9228915.769341195,1037606595.1320312
251,1603324800,11814142779,30366643.822130833,136230.41439438,9432386.739591831,1010408190.9315904
252,1603238400,11427365881,31140630.80717244,143974.56888042,9569495.635405632,1001834507.4277115
253,1603152000,11174520415,29595106.77207479,142750.90512253,9464676.173815582,997825862.6032244
254,1603065600,11282024181,29949626.177329436,144464.52848752006,9387688.562259937,1020110123.0909703
255,1602979200,11200802671,30393190.97766804,146779.90473036,9438321.318306321,1024490059.9917425
256,1602892800,11166895755,30564089.541821767,146933.54919355,9458973.83006403,1025611828.6563284
257,1602806400,11323346117,30299821.029675413,146118.29288775998,9379715.928546315,1027095739.7465712
258,1602720000,11320891752,30012968.589607637,145090.19129775,9180194.58062014,1023462967.130278
259,1602633600,11250715186,29610262.096010104,138784.0070654,8891756.521693807,1021520648.5361243
260,1602547200,11301704198,29392484.45554082,136295.72091070004,8792837.04204978,988155529.1272559
261,1602460800,11137624108,29815618.010975767,137058.71760614,8903960.180292115,979344271.0292326
262,1602374400,10955750831,29605336.515700158,134642.35658997,8769558.562227994,965560273.2626845
263,1602288000,10850431328,29725580.31888664,132997.11806431998,8679446.605697177,963988964.2396047
264,1602201600,10597250002,30180417.514880523,132202.98914441004,8774265.553764071,941709556.3757855
265,1602115200,10295123153,30167091.021771617,131453.79673803,8711353.782593857,925137952.7583791
266,1602028800,10440533999,30575259.9027733,130934.52335263001,8659505.980990045,941111311.8454646
267,1601942400,10822537798,30725769.519915953,128728.47684334997,8693206.45304147,923874692.1581502
268,1601856000,10974659701,31106430.376123127,128575.09769814,8828758.180955598,925682894.1847824
269,1601769600,10938453210,31492969.82696572,125714.53029781999,8871660.5973829,919622591.3418455
270,1601683200,10759904907,31012840.198875923,123890.2264766,8791367.610388502,908141106.9060866
271,1601596800,10941916686,30884068.66126619,122386.85620478,8843082.349032898,933660109.8091432
272,1601510400,10937562191,30279503.324843578,119781.23064650998,8612022.212841507,965721388.4899899
273,1601424000,11026906445,30605641.136306863,115230.13905780998,8621753.870685395,991424998.6006355
274,1601337600,11103446570,31257943.161984112,114896.20183304,8670086.229758719,1002699464.9072608
275,1601251200,10991117160,30692014.073887914,113866.8272735,8449452.735437872,1028601984.7784961
276,1601164800,10960484888,30774911.941597655,121729.74744400001,8383456.159197127,1042254607.5789826
277,1601078400,10778753652,30373809.14701158,118326.41153472,8315298.213204587,1035381333.6096351
278,1600992000,10462450939,29848370.81764235,113845.1159793,8210358.780956004,1032933586.974799
279,1600905600,10022306200,30752703.89690089,110004.92731852998,8105585.410281677,974124373.5702224
280,1600819200,9970349841,28779441.868721854,108466.37146283,8327711.28964799,901984070.3124382
281,1600732800,9804998530,28647807.310231987,105519.59803419,8550102.29837484,883686365.1972699
282,1600646400,10227665828,27480428.36262024,107117.65977617001,8579851.368467353,860403550.6173346
283,1600560000,10492719001,27206469.263878442,117011.24019156997,8655232.455920856,786362358.2041419
284,1600473600,10622718336,27572139.89150465,115207.88399326996,8847701.003872024,699270734.741355
285,1600387200,10618412830,27283365.01451733,121697.41006606998,9670720.79922763,669605645.0979152
286,1600300800,9856763667,26977484.924870685,126512.36872692998,9722121.126904415,669654635.9379948
287,1600214400,9862304411,27014831.158407975,127960.9962152,9260670.718668949,734278952.8860552
288,1600128000,10156160874,26843295.55702391,124190.78295635,9305875.068401875,681569278.3063247
289,1600041600,9996437658,27064945.60173278,107623.98398538001,7381956.756294264,568583705.6553478
290,1599955200,10264572890,26290430.7814461,95243.91140616,6679255.068436695,520788089.33439326
291,1599868800,9898716189,26294902.879532468,92970.23379659996,6448968.4677950945,503990959.75763565
292,1599782400,9647966467,26018625.352606453,81227.15493977,5831940.765088298,400435754.2779503
293,1599696000,8925289655,25214107.16707158,84099.72974309002,5898247.263357594,455271321.42378485
294,1599609600,8279710034,24444113.232168164,78609.59619977999,5914252.567656867,456349124.76288545
295,1599523200,8515778135,24117185.315774567,79552.90919084,6624115.815965598,450779734.8273252
296,1599436800,8388655502,23592798.689391382,77840.12048526997,6777823.540312689,456408004.41682667
297,1599350400,7916385693,23427497.53780593,75412.85803752001,6997585.479790738,469767247.7659296
298,1599264000,8822315410,22702234.656853918,74645.87961398001,6795054.021332758,456017136.99132514
299,1599177600,8697599568,22419382.82768398,71257.52165246,6866611.2145450115,530190896.98035306
300,1599091200,9335237416,21178423.775494,70437.57010015,5272012.753661236,454333653.54584545
301,1599004800,9545681003,20166221.618252877,64120.39668615001,5092198.171182694,435573333.19902533
302,1598918400,8640446932,19907487.804990437,62785.32798137001,5123079.728012505,462437471.77803195
303,1598832000,8560511919,19971332.39781635,57748.42008579,5116282.341363169,465887571.73741865
304,1598745600,8097499349,20168117.93026152,59202.548497769996,5574883.230109692,528182109.1478701
305,1598659200,7790151150,19625018.642146364,58639.43020929999,5571997.448449259,531464670.3631056
306,1598572800,7261501370,18892448.147569988,51157.25284056,4993510.34227155,494464530.5011568
307,1598486400,7414780694,19080753.201235205,34348.36270032,4860250.242082035,503007439.73545647
308,1598400000,7027683358,18202660.99772068,33066.49569923,6458046.761731505,578531864.22782
309,1598313600,6987462938,17095128.78113226,32587.370826770002,6621897.4555215,533050018.4182738
310,1598227200,6900356753,17624531.96005313,32882.85897452999,6510909.057729492,608710711.7876486
311,1598140800,6929638368,17523868.01537528,31886.087223559993,6095632.624238096,613267893.326286
312,1598054400,6625505441,17062852.02420808,31631.076030949993,6773754.518509032,649709465.278571
313,1597968000,6824061774,16403206.033363778,30193.754370439998,6557117.451357766,643163145.7783047
314,1597881600,6451338470,15829563.170163177,28877.939598070003,6379157.764367197,614754087.807103
315,1597795200,6390891950,15061846.173788028,30731.096879959994,6207208.255607647,612995099.7207292
316,1597708800,6420344811,14896737.304809855,32397.764609830003,5807871.651582315,606356736.7639556
317,1597622400,6259343923,14618145.970246855,26474.300269329997,5306478.648683503,576456120.0281141
318,1597536000,5916746411,13715221.16597126,23958.49726675,4982993.596210654,530967459.88901556
319,1597449600,5771403724,13249624.01340711,23109.548047249995,4817691.712448866,555265629.1213248
320,1597363200,5028294611,11935187.778305246,20801.035155129994,4547904.015434065,530472150.1054609
321,1597276800,4727113227,12196169.21747207,21115.244461286806,4448987.811686836,520807730.4602168
322,1597190400,4703889125,12392352.402655562,19940.930870919998,4466795.9445953695,520305015.7016206
323,1597104000,4840308981,12248365.253808398,20045.1170734,4498411.857419416,506262287.65426594
324,1597017600,4690901233,12033505.805243447,19351.877725219998,4408395.666143236,467678533.7659126
325,1596931200,4632345877,11767078.71313537,18217.13697837,4381980.979416436,476323913.8955691
326,1596844800,4475592856,11798367.838878052,16294.15591506,4379342.854240203,472498767.76799476
327,1596758400,4526558380,11502448.047162859,15429.987673829999,4368770.549242828,456673843.36041117
328,1596672000,4555320826,11412267.827437617,15823.965949270003,4474494.22662401,477041407.4664955
329,1596585600,4368052797,11232681.351094197,15185.755361360003,4431979.603072714,521193115.74576694
330,1596499200,4294969216,11110456.621051814,15103.17822627,4351565.052583879,528910517.53943974
331,1596412800,4189702935,11275372.557726465,15665.90021144,4390201.27469086,507490483.4105399
332,1596326400,4213441339,10892230.020939432,15505.4361979,4339750.484876545,509939655.79603004
333,1596240000,4002744436,11552932.248102289,15949.14524077,4350703.148210654,473952665.178053
334,1596153600,3872064288,11573947.953968018,15826.811296680002,4323385.2190888645,455511414.2852538
335,1596067200,3747073598,11762905.660021972,13304.741154079999,4314559.624972827,433102211.6258689
336,1595980800,3652644402,11554978.969346114,13185.306469150002,4218849.30971086,397789717.8114432
337,1595894400,3585983296,11188715.432137284,12997.692202589997,4205827.948180273,401769681.74248946
338,1595808000,3698666541,11931567.279589664,15343.557440139999,4170493.9002873045,398987036.1792881
339,1595721600,3948670902,13084167.474071374,15207.5547628368,4177269.5110866707,375685044.60076183
340,1595635200,3711181953,13344295.253676599,15394.11800446,4203462.426304735,371232771.1493189
341,1595548800,3606708905,13142546.022665162,15179.40075806,4091333.5272853537,331927707.59406507
342,1595462400,3372053746,12840538.235406116,17044.423611960003,3958217.4167482015,314656206.6782221
343,1595376000,3082885707,12591429.942002939,15524.733788960004,3833684.317515467,280013116.2879608
344,1595289600,2990097951,12637776.631445473,1158095.4711819603,3745344.4677635795,293790978.4611191
345,1595203200,2810286660,11803463.648200259,14860.490557960002,3743791.257478361,295332496.9276218
346,1595116800,2668301930,11294877.793769047,12495.447688960001,3698325.4287764058,270014606.0383542
347,1595030400,2595372832,11196121.09917605,12611.65952289,3668323.6676666816,257363704.01480207
348,1594944000,2567585768,10939396.56597503,12565.532978940004,3643769.936918446,196381079.55235645
349,1594857600,2562919217,10736988.759949729,12593.102354960003,3722574.4464504495,154920036.71495005
350,1594771200,2522561781,10496678.51614514,12729.171860030001,3703286.4967283537,138494328.5797601
351,1594684800,2465785085,10272820.418281049,11886.020582969999,3706284.0915928073,132269064.43304777
352,1594598400,2492366240,10286282.459760627,12583.73984914,3755165.813859458,133444888.56784457
353,1594512000,2488042455,10384150.47996661,12366.83136659,3790747.8574407636,146035108.77263227
354,1594425600,2421215517,10029059.386132054,12246.134410020002,3645163.9769773544,157749860.07056737
355,1594339200,2395500912,9896719.322454039,11957.607804250001,3572112.394388091,177996004.25785235
356,1594252800,2415317166,9807996.288475594,11806.439286480001,3563690.9583107606,183908362.1545155
357,1594166400,2288071225,9556725.524183445,12020.384800990001,3510173.154679211,171835777.7337787
358,1594080000,2255647192,9370418.710535062,11685.91307811,3448332.0588462343,165425891.9941234
359,1593993600,2147020441,9367453.931064568,10782.4134374,3440659.843024738,161656112.2206017
360,1593907200,2130458940,9208415.197095435,9930.952983,3438493.446506759,154270901.27581543
361,1593820800,2087130364,9188739.825658185,9246.815749110001,3382100.281389659,142939835.7443332
362,1593734400,1979353238,8701601.257308658,8435.245706359998,3216026.5895602703,129922197.29144502
363,1593648000,1972860319,8472302.323284376,8220.60815072,3154024.102246116,126098903.49539308
364,1593561600,1831296429,8064543.020081029,8250.179785,3100016.619434146,109756642.44744822
365,1593475200,1886300408,8272521.74370669,8482.26874893,3121229.8297003694,109892652.42591439
366,1593388800,1875347248,8282604.222241851,8429.45767834,3079360.0055383444,104469851.92093608
367,1593302400,1858185572,8333044.405578727,8226.33350034,3268841.4656081153,98864732.86705786
368,1593216000,1860923515,8051414.853112969,7814.977240190002,3185913.58430594,95693833.44990431
369,1593129600,1847488344,7871701.508308477,8221.04483441,3160446.617919688,92828839.06866011
370,1593043200,1767265412,7489999.627039626,8208.662471730002,3139674.628905394,81711674.5927586
371,1592956800,1721915319,7085779.675733509,7761.364687850001,3204096.5537181157,59841044.4257644
372,1592870400,1661483698,6869609.26982552,7378.372870400001,3193612.160633994,33409252.710478395
373,1592784000,1660064401,7224896.2049005525,7711.8507081100015,3137649.026525841,36331250.60139966
374,1592697600,1573899881,6840366.295797296,6278.0160639999995,3360840.035280619,46309161.15959181
375,1592611200,1493349690,6497061.953447898,6230.85229356,3397180.9489364284,45770853.67361821
376,1592524800,1387032065,6002648.829359067,6803.52238986,3366479.299198829,46267326.83321137
377,1592438400,1257339918,5396771.903167652,6302.307736859999,3364102.995013251,44972147.11526338
